The current process just got forked. Disabling parallelism to avoid deadlocks...
To disable this warning, please explicitly set TOKENIZERS_PARALLELISM=(true | false)
Better speed can be achieved with apex installed from https://www.github.com/nvidia/apex.
------------------beginning epoch------------------
latest loss:tensor(12.1887, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.0294, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.7329, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.2006, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.9128, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.0324, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.0991, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.1278, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.9364, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.0571, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.9380, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.3603, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.0702, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.5659, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.2425, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.2652, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.9410, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(11.9556, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.1526, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.4741, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.9149, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.2857, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.5168, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.8807, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.3196, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.1722, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.4461, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.1492, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.5633, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.2865, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.4927, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.6976, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.8877, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.1665, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.1792, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(13.2914, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.8176, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.5228, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.4521, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.9222, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.2859, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.1719, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.0004, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.2272, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.8364, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.5647, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.2987, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.3674, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.7722, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.3133, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.0552, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(13.7215, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.8149, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.1408, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.3663, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.8394, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.6487, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.0892, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.4871, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.4831, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(0.4401, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.3159, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(0.3931, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.5525, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.9216, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.1218, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.4639, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.8376, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.5222, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.2122, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(13.0401, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.7852, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.3133, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.8451, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.9140, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.1185, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.2928, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.2563, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.2104, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.4148, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.4722, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.5936, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.8518, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.6990, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.4214, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.1348, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(13.5328, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.8168, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(0.6308, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.0052, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.1493, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.1347, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.3093, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.4764, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.6985, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.0522, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.8919, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.2477, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.3068, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(0.4355, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.4057, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.2113, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.9619, device='cuda:0', grad_fn=<AddBackward0>)
------------------Training completed------------------
{0: {0: 14613, 1: 0, 2: 0, 'tag': ['<PAD>']}, 1: {0: 199915, 1: 927454, 2: 1010120, 'tag': ['O']}, 2: {0: 35888, 1: 79, 2: 516, 'tag': ['Repetition', 'Slogans', 'Appeal_to_fear-prejudice', 'Flag-Waving', 'Reductio_ad_hitlerum', 'Bandwagon', 'Appeal_to_Authority']}, 3: {0: 21646, 1: 0, 2: 0, 'tag': ['Causal_Oversimplification', 'Obfuscation,Intentional_Vagueness,Confusion', 'Black-and-White_Fallacy', 'Thought-terminating_Cliches']}, 4: {0: 32646, 1: 36926, 2: 272789, 'tag': ['Name_Calling,Labeling', 'Doubt', 'Loaded_Language', 'Straw_Men']}, 5: {0: 14330, 1: 3, 2: 75, 'tag': ['Exaggeration,Minimisation', 'Red_Herring', 'Whataboutism']}}
general accuracy: 0.2615073700871974
general misses: 104510
general hits: 37008
total epoch loss:  12385.867014601827
average train loss: 0.009650071690379297
validating..
------------------Validation completed------------------
{0: {0: 14614, 1: 0, 2: 0, 'tag': ['<PAD>']}, 1: {0: 199916, 1: 927455, 2: 0, 'tag': ['O']}, 2: {0: 35889, 1: 0, 2: 0, 'tag': ['Repetition', 'Slogans', 'Appeal_to_fear-prejudice', 'Flag-Waving', 'Reductio_ad_hitlerum', 'Bandwagon', 'Appeal_to_Authority']}, 3: {0: 21647, 1: 0, 2: 0, 'tag': ['Causal_Oversimplification', 'Obfuscation,Intentional_Vagueness,Confusion', 'Black-and-White_Fallacy', 'Thought-terminating_Cliches']}, 4: {0: 32647, 1: 36927, 2: 0, 'tag': ['Name_Calling,Labeling', 'Doubt', 'Loaded_Language', 'Straw_Men']}, 5: {0: 14331, 1: 0, 2: 0, 'tag': ['Exaggeration,Minimisation', 'Red_Herring', 'Whataboutism']}}
general accuracy: 0.2610770568646998
general misses: 104514
general hits: 36927
An epoch was completed.
------------------beginning epoch------------------
latest loss:tensor(1.3014, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.1202, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.8579, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.0561, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.8451, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.9008, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.1401, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.9172, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.6039, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(0.5229, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.6185, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.6002, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.0561, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.5509, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.9306, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.0397, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.5028, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.4438, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.5374, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.8685, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.8702, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.3547, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.3952, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.7190, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.2986, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.1662, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.3950, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.6599, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.6846, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.2060, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(0.5490, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.4970, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.0933, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.6025, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.9444, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.4342, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.7085, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.1052, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.2157, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.7627, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.7041, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.0287, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.2279, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.5693, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.4085, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.0895, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(14.2027, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.3403, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.8224, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.9584, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.5713, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.7708, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.8067, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.4076, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.9633, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.2039, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.6499, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.1333, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.2790, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.5857, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.2196, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.2004, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.4959, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.3417, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.3397, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.8888, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.3670, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.4559, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(14.2940, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.5130, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.8673, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.7663, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.7297, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.8530, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.2114, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.1654, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.1360, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.5649, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.7203, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.4841, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.9951, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.0283, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.3645, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.9616, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.1652, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.7887, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.9914, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.5862, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.8985, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.9841, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(11.0916, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.7488, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.9512, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.9750, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.0103, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.7674, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.0947, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.6681, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.1314, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.1676, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.4603, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.7668, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.8618, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.3667, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.1659, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.5066, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.4193, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.9759, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.1971, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.0262, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.2111, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.0200, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.7376, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.5647, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.5397, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.4455, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.7847, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.8000, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(0.4695, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.4297, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(12.9076, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.1479, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.2311, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.0638, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.1287, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.0528, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.2878, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(0.8243, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(0.6527, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(11.2670, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.8945, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(9.2313, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.9605, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.6770, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.3847, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.6912, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.1018, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.9869, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(14.5355, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.8575, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.0986, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.1020, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.9394, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.7397, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.2411, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.8372, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.9655, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(0.8725, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.2769, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.6319, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(10.3010, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.8827, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.8889, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.9175, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.1850, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.2983, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(6.1239, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(8.3003, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.6430, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.8381, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(1.8986, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.0494, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(14.7096, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(4.6475, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(0.5968, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(5.5215, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.0349, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(3.9205, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(7.8014, device='cuda:0', grad_fn=<AddBackward0>)
latest loss:tensor(2.9352, device='cuda:0', grad_fn=<AddBackward0>)
